date,time,title,author,sbuject,resume
31/08/2023,20:17,“Orquestando”: una oportunidad musical para las personas privadas de su libertad,Diana Gonzales Obando,Historias,Orquestando es el nombre del programa de formación musical para personas privadas de su libertad organizado por el INPE. Somos estuvo en el ensay...
31/08/2023,20:17,"Carlos Álvarez: Por qué trabaja ahora con Cecilia Bracamonte, ¿postulará a la presidencia? y más",Sonia del Águila,Luces,El humorista y la cantante criolla unen talentos para dar vida al show “Peruanísimos”. En esta entrevista hablamos con ellos sobre eso y las prop...
31/08/2023,20:17,Fito Espinosa: una mirada al deslumbrante mundo interior del artista plástico ,Diana Gonzales Obando,Estilo,El artista peruano Fito Espinosa es  dueño de una obra exitosa que llega a  todos los públicos y se distingue por  encontrarse en varios formatos...
31/08/2023,20:17,"Trabajó con Almodóvar, Del Toro y ahora Tondero: habla productora de la película de la toma de rehenes del MRTA",Ángel Navarro,Cine,"Considerada una de las mujeres más importantes del cine iberoamericano, la productora Esther García fue homenajeada en el Festival de Cine de Lim..."
31/08/2023,20:17,“Heartstopper” y el nuevo rostro de la representación LGTBIQ+ gracias al streaming,Fiorella Gil Mena,Series,"Ficciones como “Heartstopper” de Netflix y la película “Rojo, blanco y sangre azul” de Prime Video lideran los ránkings de lo más visto en stream..."
31/08/2023,20:17,Asma bronquial: ¿estoy haciendo un buen o mal tratamiento?,Gabriela Delgado,Salud Fisica,"Muchas veces creemos que el inhalador de rescate como el Ventolín es suficiente para tratar el asma pero no es así. En esta nota, aclaramos vario..."
31/08/2023,20:17,“Los latinos siempre supimos que éramos superhéroes. Ahora tenemos la oportunidad de vernos como uno”,Paolo Valdivia,Entrevistas,"Conversamos en exclusiva con Ángel Manuel Soto, el director de “Blue Beetle”, la reciente película de DC que trae por primera vez a un superhéroe..."
31/08/2023,20:16,¿Qué opina Blue Jeans de la inteligencia artificial y la adaptación al streaming de sus libros? ,Alejandra  Sánchez,Entrevistas,"La semana pasada, el autor español estuvo en Lima para participar de la FIL y presentar su nuevo libro. Saltar Intro del El Comercio conversó con..."
31/08/2023,20:16,¿Esfuerzo intenso repentino? Aprende a evitar la fatiga muscular y mejora tu rendimiento físico,Isabella Jugo Escate,Salud Fisica,"Debido a la disminución de producción de trabajo físico, la fatiga muscular puede afectar nuestra vida cotidiana. "
31/08/2023,20:16,"Antes de Tondero, Panamericana: los secretos de “Operación rescate”, serie sobre la liberación de la embajada en 1997",Alfonso Rivadeneyra García,Series,"A propósito del anuncio de que Tondero hará una película sobre la toma del MRTA a la residencia del embajador de Japón, repasamos la serie peruan..."
31/08/2023,20:16,“One Piece”: ¿Cómo es ser parte del equipo detrás del anime? Hablamos con uno de sus creadores,Alfonso Rivadeneyra García,Series,"Popular anime vive su mejor momento. A propósito del estreno de su capítulo 1072 y sus 24 años al aire, conversamos con Henry D. Thurlow, animado..."
31/08/2023,20:16,"America Ferrera: del éxito en “Betty, la fea” a ser la gran sorpresa de “Barbie”",Juan Luis  Del Campo,Famosos,"Actriz, activista política y escritora, durante sus 39 años la estrella de “Barbie” y “Ugly Betty” ha trabajado para darle voces a los que no la ..."
31/08/2023,20:15,Día del Gamer: ¿cómo ser un creador de contenido enfocado en videojuegos? Consejos para alcanzar el sueño,Julio Melgarejo Bardales,Videojuegos,El Comercio conversó con la popular streamer Lucyweird sobre las principales claves para convertirnos en creadores de contenido de videojuegos
31/08/2023,20:15,"La voz de ‘Illari’, la primera agente mujer y peruana en Overwatch, cuenta cómo fue darle vida al personaje",Julio Melgarejo Bardales,Videojuegos,"El Comercio conversó con Andre Cisneros, cantante peruana que dobló en inglés y español a Illari, nuevo personaje del juego Overwatch 2"
31/08/2023,20:15,Hay un robot entre nosotros: ¿qué tan preparados estamos los peruanos para convivir con estas máquinas?,Daniel Bedoya Ramos,Robótica,"Un gato-robot mesero, otro que atiende a pacientes y una que enseña ciencia. Muy pronto los robots serán más comunes en nuestro país y especialis..."
31/08/2023,20:15,Huawei FreeBuds 5: te contamos lo bueno y no tan bueno de los audífonos de la firma asiática,Christian Mestanza Arquiñigo,Gadgets,"De acuerdo a la empresa, tan solo con cinco minutos de carga, los audífonos pueden ofrecer hasta dos horas de reproducción continua"
31/08/2023,20:15,Samsung: “Los dispositivos plegables ayudarán al crecimiento del mercado”,Bruno Ortiz Bisso,Móviles,"En un año que no parece ser muy positivo para la industria, la cabeza del negocio de celulares de Samsung confía en que los plegables -principal ..."
31/08/2023,20:15,Ataques DDoS: ¿qué son y por qué financiarlos podría costar hasta cientos o miles de dólares por día? ,Gabriel García Herrera,Ciberseguridad,Este tipo de ciberataque interrumpe los servicios en línea y podría durar unos cuantos minutos o hasta algunas semanas
31/08/2023,20:14,Ninguna autoridad se hace responsable de certificar la calidad de los extintores y ahora proliferan los ejemplares bamba | INFORME,Mathías Panizo Arana,Pasa en la calle,Las últimas investigaciones de Pasa En La Calle revelan la inmensa proliferación de extintores que no cumplen con los estándares de calidad y la ...
31/08/2023,20:14,Abortos en Perú: Solo el 0.4% de casos que persigue la fiscalía llega a una sentencia,Ana Bazo Reisman,Perú,"El Ministerio Público abrió 2.158 carpetas por presuntas interrupciones ilegales de embarazos desde el 2017. En período similar, 24.634 niñas y a..."
31/08/2023,20:14,“Debemos pensar en un modelo educativo que abra las posibilidades de sus estudiantes a ser innovadores”,Francesca Raffo,Lima,IPAE llevará a cabo la 15 edición de CADE Educación este mes. Expositores reconocidos a nivel internacional participarán de este evento que tiene...
31/08/2023,20:14,La paradoja peruana: mejora de ingresos laborales en tiempos de turbulencia,José Carlos Saavedra,Perú,"El ingreso promedio en la capital ha registrado un incremento nominal de más del 13% en los primeros siete meses del año, lo cual supera incluso ..."
31/08/2023,20:14,"Bélgica negará solicitudes de asilo a hombres solos, ¿qué otras medidas polémicas se han tomado en Europa?",Renzo Giner Vásquez,Europa,"La decisión anunciada por Bruselas responde al colapso de sus servicios de acogida a migrantes, un argumento que han esgrimido otros gobiernos de..."
31/08/2023,20:14,Los enormes desafíos que enfrenta Ucrania para lograr que los aviones F-16 entren en combate ,Roger Zuzunaga Ruiz,Europa,"Dinamarca, Noruega y Países Bajos entregarán a Ucrania decenas de aviones de combate F-16 de fabricación estadounidense, pero su entrada en la gu..."
31/08/2023,20:14,Las misteriosas muertes de varios críticos y opositores de Putin en las últimas dos décadas ,Renzo Giner Vásquez,Actualidad,La reciente desaparición de Yevgeny Prigozhin en un accidente aéreo ha traído a la memoria el fatal desenlace que han sufrido otros personajes qu...
31/08/2023,20:13,"Juan Diego Shimabukuro: tiene once años, está en sexto de primaria en AELU y va al Mundial de Kartismo",Jean Pierre  Maraví Coppa,Polideportivo,Juan Diego Shimabukuro estudia en el sexto grado de  primaria en el AELU y ya es un campeón: en diciembre representará al Perú en el Mundial de K...
31/08/2023,20:13,Mundial FIBA: ¿se acabará la hegemonía de EE.UU. y España que se han repartido los 4 últimos títulos?,Giancarlo Aljovín,Polideportivo,"Alguien que forma parte del Universo NBA y que es actualmente una de sus mega estrellas es Luka Doncic, quien sí estará en esta competición, por ..."
31/08/2023,20:13,"MEF sinceró proyección de crecimiento económico a 1,1% para este año",Christian Silva,Economía,"Pesca tendría una caída de 27,9% este año, mientras que la minería se desaceleraría en los siguientes años. Economía crecería por encima del 3% e..."
31/08/2023,20:12,“El IRTP [TV Perú] está siendo usado como un instrumento de propaganda del gobierno de turno”,Sebastian Ortiz Martínez,Actualidad,El expresidente del IRTP alertó que el clima de la libertad de prensa en el país “ha continuado deteriorándose y de manera dramática” durante la ...
31/08/2023,20:12,"Congreso: ¿qué temas deben priorizar las comisiones de Constitución, Economía, Defensa, Trabajo y Justicia?",Martin Hidalgo Bustamante,Congreso,"Cinco especialistas –entre autoridades, representantes de gremios y académicos– brindan los lineamientos claves para la construcción de la agenda..."
31/08/2023,20:12,Blindados y premiados: 5 congresistas acusados de recortar sueldos ocupan altos cargos en comisiones,Martin Hidalgo Bustamante,Congreso,Suman 15 los vicepresidentes o secretarios de grupos de trabajo que registran investigaciones.  En las bancadas defienden cuestionadas designacio...
31/08/2023,20:12,‘Los operadores de la Reconstrucción’: audio involucra a asesores de congresista Bermejo en pagos irregulares por obras públicas,Graciela Villasís Rojas,Actualidad,Este es el diálogo que dio inicio a la investigación del caso ‘ Los operadores de la Reconstrucción’ y que desencadenó una serie de allanamientos...
31/08/2023,20:08,Quiniela de la Nacional y Provincia: resultados y extractos del jueves 31 de agosto,Redacción EC,Argentina,"Mira aquí los resultados de la Quiniela en sus cinco ediciones: Previa, Primera, Matutina, Vespertina y Nocturna."
31/08/2023,20:01,Gino Assereto: Fiscalía inicia investigación por caso de racismo,Redacción EC,Entretenimiento,El caso de racismo que ocurrió el pasado 23 de mayo en “Esto es guerra” podría tener consecuencias penales. El ministerio público inició una inve...
31/08/2023,20:00,Precio del dólar en Perú: a cuánto cerró el tipo de cambio del viernes 31 de agosto,Redacción EC,Mercados,Consulta la cotización en compra y venta de la moneda estadounidense en el país de este jueves 31 de agosto.
31/08/2023,19:58,Continúa el motín en cárcel de Ecuador con 57 policías y guardias retenidos por los presos,Agencia EFE,Latinoamérica,"El ministro del Interior, Juan Zapata, detalló que entre los retenidos hay 50 guardias y 7 policías dentro de la cárcel de Turi, como también se ..."
31/08/2023,19:57,“La chica enmascarada” en Netflix: ¿Qué otras máscaras icónicas en la pantalla recuerdas?,Juan Carlos Fangacio Arakaki,Cine,"La miniserie surcoreana, sobre una ‘cam girl’ que se esconde detrás de una careta, se ha convertido en una de las más vistas de la plataforma de ..."
31/08/2023,19:57,"Congreso pedirá explicaciones a Perú-Petro y el Minem por adjudicación de los lotes I, VI y Z-69 a Petro-Perú",Juan  Saldarriaga,Perú,"La Comisión de Energía y Minas acordó citar a su sesión del 5 de setiembre al ministro de Energía y Minas, Oscar Vera, y a los gerentes de línea ..."
31/08/2023,19:57,Cómo está enfrentando Grecia el peor incendio registrado en Europa desde inicios de siglo,Renzo Giner Vásquez,Europa,Las llamas que desde hace 13 días afectan a la región de Evros ya han consumido una superficie equivalente al doble del área de la ciudad de Nuev...
31/08/2023,19:57,“Tenemos un plan de inversión en nuevos proyectos por US$180 mlls.”,Melissa Rodríguez Enciso,Día 1,"Los proyectos se ubicarían principalmente en los distritos de Miraflores, Surco, San Miguel y Magdalena. En total, serían dos proyectos en Lima T..."
31/08/2023,19:57,‘Plan Boluarte’ o ‘Con Punche Seguridad’: ¿de qué trata cada propuesta relacionada a seguridad ciudadana de los diversos ministerios?,Francesca Raffo,Perú,"Entre las medidas legislativas está luchar contra la violencia hacia la mujer, regular los taxis y delivery por aplicativo, crear una central úni..."
31/08/2023,19:57,"“Los niños con TDAH no son problemáticos, son niños con problemas”: Estigma y discriminación de esta condición",Martín Acosta González,Lima,"No se trata de una enfermedad, sino de una serie de signos y síntomas que presenta una persona. Es prioritario un diagnóstico precoz para una ate..."
31/08/2023,19:54,Oficiales involucrados en caso de ascensos irregulares continúan en la PNP: ¿De qué se les sindica?,Martín Calderón,Actualidad,La mayoría integra el Comité Consultivo de la Comandancia General mientras continúan las investigaciones. 
31/08/2023,19:53,Nueva Carretera Central estaría lista el 2031: los detalles de un megaproyecto de alta tecnología,Mathías Panizo Arana,Transporte,"El Comercio conversó en exclusiva con el ingeniero Marc Chassande, gerente de PMO Vías, la Oficina de Gestión de Proyecto de esta megaobra que es..."
31/08/2023,19:53,¿Cuál sería el puntaje ideal para esta fecha doble?: el análisis de lo que podría ser el debut de la selección con Paraguay y Brasil,Jean Pierre  Maraví Coppa,Selección,Hoy se debe conocer la lista de convocados ‘extranjeros’ para la selección peruana. Desde el lunes el plantel empezará a unirse para lo que serán...
31/08/2023,19:53,“La presunción de inocencia [de Alejandro Soto] es hasta el final”,Sebastian Ortiz Martínez,Congreso,El congresista de Avanza País afirmó que la sentencia al exparlamentario Michael Urtecho “es una lección real de que este hecho [recortar el sala...
31/08/2023,19:42,Liga de Quito derrotó 5-4 a Sao Paulo en penales y clasifica a semifinal de Copa Sudamericana | RESUMEN,Redacción EC,Fútbol mundial,Liga clasificó a la semifinal de la Copa Sudamericana tras dejar en el camino a Sao Paulo en el estadio Morumbí.
